"docId","accord","account","accus","across","act","actual","address","administr","advis","affair","agenc","agreement","aid","all","alleg","alli","allow","along","alreadi","also","although","america","american","among","and","anoth","anyon","appear","approv","april","argu","around","assess","attack","attempt","attorney","author","avoid","away","back","bank","base","battl","becam","becom","begin","believ","best","better","big","biggest","bill","black","blame","block","border","break","bring","budget","build","busi","but","came","campaign","can","candid","care","case","caus","center","central","certain","chairman","challeng","chanc","chang","check","chief","children","cite","citi","civil","clear","clinton","close","come","comment","commit","committe","common","compani","complet","concern","confirm","conflict","congress","congression","conserv","control","controversi","cost","countri","crime","critic","damag","danger","david","day","deal","death","debat","decad","decis","defend","defens","democrat","depart","describ","design","determin","develop","direct","director","donald","earli","east","econom","educ","effect","effort","either","elect","els","embarrass","end","energi","enforc","enter","entir","especi","establish","even","ever","everi","everyon","exampl","execut","expand","expect","explain","face","fact","fail","far","father","favor","featur","februari","feder","feel","fight","figur","final","financ","financi","fire","firm","first","five","for","forc","foreign","former","found","four","fox","full","fund","gain","gave","general","georg","get","given","good","gop","got","govern","governor","grant","great","group","guy","hard","head","health","hear","held","help","high","higher","hillari","his","histori","hold","hous","howev","human","illeg","immedi","immigr","import","includ","increas","industri","insid","intend","interest","interview","iran","issu","jame","januari","job","joe","john","join","juli","just","justic","key","kill","kind","know","known","land","larg","last","late","later","law","lawmak","lawyer","lead","leader","least","led","legal","legisl","let","letter","like","line","littl","long","longer","look","lose","made","main","major","make","man","manag","mani","matter","may","mean","media","meet","member","men","messag","met","michael","middl","might","mike","militari","moment","money","month","most","move","much","must","name","nation","natur","near","need","negoti","never","new","next","nomin","nomine","novemb","now","nuclear","number","obama","obvious","offic","often","one","oper","opinion","oppos","opposit","order","organ","origin","parent","part","parti","particular","pass","past","paul","pay","peac","peopl","person","pick","place","plan","play","point","polici","polit","politician","poor","popul","posit","post","potenti","power","presid","presidenti","pressur","previous","primari","privat","probabl","problem","process","program","propos","protect","public","push","put","putin","question","quick","race","rate","read","reason","recent","record","reduc","refer","reform","reject","relat","relationship","remov","repeat","replac","report","repres","republican","respons","result","review","right","role","rule","run","russia","russian","ryan","said","save","say","school","second","secretari","secur","see","seem","senat","send","senior","separ","serious","serv","servic","set","seven","sever","share","she","short","sign","signific","similar","sinc","singl","six","small","someon","south","southern","speaker","special","specif","speech","standard","start","state","status","stay","step","stori","street","strong","success","support","sure","surpris","system","take","talk","target","team","term","terrorist","that","the","they","thing","think","this","though","thought","threat","three","tie","time","togeth","told","took","top","toward","trade","transit","travel","tri","trump","turn","tweet","two","under","union","unit","use","valu","view","vote","voter","wall","want","war","warn","washington","watch","way","weapon","wednesday","week","well","what","when","whether","while","white","whose","wife","will","win","with","within","without","women","won","wonder","word","work","worker","world","wrote","year","yes","yet","york","absolut","accept","after","almost","articl","billion","buy","call","celebr","citizen","compar","consid","continu","declin","despit","differ","dollar","find","follow","futur","give","here","home","hour","internet","less","life","list","live","market","million","more","network","news","night","percent","period","popular","prime","reach","remain","research","show","side","simpli","spend","star","still","suggest","sunday","televis","third","thursday","twitter","univers","victim","websit","alway","amount","anyth","ask","attend","bad","becaus","bodi","captur","cours","cover","cut","dead","definit","destroy","detail","discuss","enough","event","everyth","exact","extrem","felt","goe","hand","happen","heard","idea","ignor","imag","languag","learn","leav","left","level","local","lost","lot","love","mind","morn","note","noth","offer","old","open","other","photo","polic","possibl","pretti","publish","pull","rais","real","realli","remark","rememb","saw","sens","seri","some","someth","spent","student","tell","there","these","true","understand","violent","went","woman","you","action","activ","agre","behind","brought","centuri","claim","communic","communiti","condit","constitut","creat","demand","democraci","document","doubt","due","email","estim","evid","focus","global","histor","inform","invest","june","low","maintain","measur","our","outsid","prepar","press","provid","requir","respond","sourc","studi","taken","wrong","abl","began","confer","crowd","current","done","expert","file","forward","freedom","front","ground","kid","movement","product","speak","truth","various","access","appeal","brief","decid","dozen","famili","friend","grow","hit","institut","involv","knew","mention","prevent","regard","shot","stop","area","china","declar","european","express","eye","goal","identifi","initi","intern","minist","neighbor","opportun","partner","progress","promis","stand","treat","visit","western","addit","ahead","announc","capit","commiss","crisi","economi","exchang","implement","investig","keep","releas","safe","affect","associ","present","return","don","employe","ensur","independ","instead","judg","rather","resign","screen","today","total","violat","ago","carri","cooper","court","deliv","europ","germani","hope","indic","liber","mark","resid","respect","rise","seek","social","suprem","urg","earlier","free","largest","realiti","receiv","sander","seen","tuesday","young","crimin","from","gone","hundr","individu","north","northern","offici","sexual","conduct","insur","march","monday","promot","region","sanction","statement","strike","syria","tax","terror","wait","council","islam","muslim","alon","daili","deni","fear","food","intellig","approach","ban","district","launch","particip","prove","radic","aim","arm","assist","ralli","situat","threaten","annual","charg","via","august","octob","risk","arriv","half","latest","mission","septemb","thousand","violenc","not","sent","refus","limit","admit","soon","staff","onli","barack","poll","protest","victori","facebook","fake","hate","host","lie","saturday","video","wasn","reuter","defeat","refuge","diplomat","flag","incid","quot","korea","missil","arrest","ministri","spokesman","yearold","doesn","isn","minor","racist","syrian","air","bomb","agenda","nov","link","request","spokeswoman","christian","friday","appar","armi","assault","didn","domest","cnn","prompt","date","shut","welcom","wire","rival","britain"
73378,1,2,1,1,3,2,2,5,3,3,6,2,1,2,3,2,1,2,1,11,1,4,4,2,2,5,1,1,4,1,1,5,1,3,1,5,1,1,1,3,2,1,2,2,1,3,2,3,2,2,2,2,1,1,2,1,2,2,1,1,3,11,1,4,2,1,2,3,3,2,3,1,4,4,16,3,1,1,1,1,1,2,4,1,3,4,5,1,11,3,7,2,4,34,1,7,1,8,1,4,1,1,1,9,1,1,2,1,3,1,1,5,1,1,4,26,24,2,1,1,1,1,1,2,5,1,2,5,1,1,2,5,1,1,2,4,1,3,2,1,1,5,3,1,1,1,5,3,6,3,3,1,2,3,1,4,1,2,13,1,6,1,2,2,2,1,3,6,2,3,4,4,6,2,3,1,1,2,1,3,15,4,3,2,5,3,2,26,4,1,3,1,1,2,2,5,30,4,3,2,2,1,2,1,3,9,3,2,2,3,6,3,9,2,1,1,1,1,1,1,3,2,11,4,1,3,3,1,6,1,2,4,1,2,4,2,2,7,1,3,5,1,1,5,4,3,4,1,3,1,1,31,1,1,1,1,1,1,4,1,9,9,2,1,2,1,6,2,1,1,4,2,1,1,1,1,5,1,11,1,1,1,3,1,3,2,1,3,1,1,1,1,1,5,1,32,10,1,3,1,2,3,2,5,1,7,1,1,11,5,1,1,1,2,1,4,3,3,1,2,1,1,2,4,24,1,4,1,2,7,7,1,1,2,6,7,2,1,9,4,2,1,3,2,3,1,4,3,1,1,4,2,1,3,3,1,4,1,1,3,1,5,1,2,3,3,4,1,1,1,2,4,3,30,2,1,1,4,1,2,6,1,1,4,10,1,1,9,1,11,5,3,4,56,2,2,1,2,10,2,1,2,1,3,3,2,3,1,1,10,3,1,1,1,1,1,1,1,2,2,3,1,8,13,1,1,1,1,3,3,16,1,1,1,2,1,1,1,5,2,4,27,3,5,1,1,3,1,2,5,1,5,2,3,1,4,2,1,1,1,3,83,6,1,14,1,1,3,1,1,1,7,2,1,5,1,2,2,2,3,1,1,3,3,1,1,2,1,2,2,2,33,7,1,1,3,4,2,1,1,7,2,1,2,16,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73458,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,4,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,1,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,2,2,0,0,1,1,0,1,0,0,0,0,0,0,1,2,0,0,2,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,5,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,3,1,1,2,1,1,2,3,3,1,1,1,1,1,1,1,1,1,1,5,2,1,3,7,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73308,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,1,7,1,0,1,0,0,0,1,0,0,1,0,4,0,2,5,0,0,0,0,4,12,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10,1,0,5,0,3,1,0,1,2,2,0,2,0,0,0,0,0,0,0,0,2,0,1,4,0,3,0,2,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,7,0,1,1,0,0,0,0,2,0,1,0,0,2,0,1,0,0,4,0,0,0,0,0,0,0,7,0,1,0,0,0,3,0,0,1,0,0,1,0,0,7,0,6,0,1,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,6,0,2,1,6,11,0,0,0,2,0,1,0,0,0,1,0,2,0,0,0,1,1,6,2,5,1,0,2,1,2,0,0,2,2,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,1,1,0,0,0,5,0,7,3,1,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,3,1,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,5,0,0,0,0,0,0,4,0,3,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,7,17,0,7,6,5,10,0,0,0,1,7,0,2,1,0,0,0,0,0,4,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,9,0,0,0,1,1,1,0,0,0,0,3,1,0,0,0,1,0,1,0,2,1,0,0,1,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,1,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,1,0,1,0,0,0,0,0,0,2,0,0,1,1,3,1,1,1,1,2,1,2,1,2,1,1,1,3,2,1,3,3,1,1,1,1,4,3,1,2,1,2,5,1,1,2,1,4,1,1,6,1,1,1,1,1,4,5,1,1,1,1,2,1,1,1,1,2,2,3,2,5,2,1,11,1,4,4,3,1,1,2,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73296,0,2,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,5,0,0,0,1,4,2,0,0,0,0,2,0,1,0,0,0,4,0,0,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,3,0,3,0,0,1,1,3,1,0,0,0,0,10,1,0,0,0,0,1,2,0,0,1,0,0,2,0,0,0,1,3,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,2,0,0,0,0,1,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,3,0,0,0,3,1,0,1,0,0,2,0,0,2,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,4,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,2,0,1,0,0,1,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,2,0,1,3,0,2,10,0,0,0,0,2,0,2,1,0,1,0,2,0,0,0,0,1,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,3,0,0,0,1,0,1,0,3,1,0,0,3,0,1,25,0,0,0,1,2,0,1,0,0,2,2,1,0,4,1,2,0,0,0,1,0,0,7,0,2,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,2,16,6,1,1,9,1,1,0,3,0,7,2,2,0,0,0,0,1,0,3,0,0,0,2,1,1,0,5,0,0,0,0,0,2,0,0,0,0,4,0,2,0,1,3,1,2,0,0,1,0,2,0,1,0,1,0,0,0,2,2,0,1,1,10,0,0,0,0,0,0,2,0,0,0,2,0,0,2,1,1,1,0,6,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,1,0,0,0,3,11,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,2,1,1,1,2,1,1,1,1,1,4,2,1,2,1,1,1,2,2,1,12,4,1,1,2,1,1,12,1,1,1,1,1,1,2,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,5,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,1,0,1,2,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,1,0,0,0,4,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,6,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,2,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,2,12,1,0,6,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,3,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,4,0,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73280,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,2,0,3,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,8,1,1,6,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,2,0,0,0,9,0,0,0,0,11,3,0,5,0,0,0,0,2,0,4,2,1,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,8,1,0,0,1,1,0,0,7,0,0,1,0,0,2,0,0,1,0,1,0,0,0,8,1,0,0,3,1,0,0,4,0,7,0,1,0,1,0,2,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,1,0,10,0,0,0,0,1,1,0,1,0,0,18,0,0,0,2,7,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,8,0,2,1,0,1,0,2,0,0,3,2,0,2,0,1,1,0,0,0,0,0,1,2,0,2,0,1,2,2,2,1,1,6,0,0,0,1,0,1,0,3,1,1,0,0,0,2,0,0,0,0,2,3,8,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,24,1,3,1,2,1,3,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,3,1,0,0,1,1,0,0,0,1,0,0,0,6,0,0,0,0,1,0,0,2,1,3,0,0,0,0,0,0,0,0,5,0,0,0,1,10,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,2,0,0,0,0,8,1,1,0,0,0,0,0,2,4,0,0,1,0,7,14,2,9,17,2,2,6,0,4,0,13,5,3,1,0,1,0,0,0,3,6,0,0,5,0,0,0,0,4,0,4,0,2,7,0,0,0,0,8,0,0,0,1,4,1,0,0,0,1,0,3,1,0,1,1,0,2,0,0,15,0,6,4,5,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,4,0,1,7,0,0,0,0,0,0,1,0,0,1,1,5,2,1,0,2,0,1,0,0,0,0,0,0,1,1,0,2,0,4,3,0,1,0,0,0,1,0,1,1,0,0,0,1,1,2,2,0,0,0,3,0,8,0,10,1,0,0,1,0,3,0,0,0,8,1,8,0,0,1,0,0,2,0,0,0,2,0,0,0,0,1,6,0,0,0,4,0,1,2,1,1,3,8,3,0,2,0,1,0,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
