"docId","abl","accept","access","accord","account","across","act","activ","actual","addit","address","administr","affect","ago","agre","ahead","aid","aim","all","allow","almost","along","alreadi","also","alway","america","american","among","and","announc","anoth","anyth","appar","appear","approv","area","argu","armi","around","arriv","articl","ask","associ","attend","author","avoid","away","back","bad","base","battl","becam","becaus","becom","began","begin","behind","believ","best","better","big","bill","black","block","border","break","brief","build","but","buy","call","came","campaign","can","care","carri","case","caus","celebr","center","central","centuri","certain","challeng","chanc","chang","charg","chief","children","china","citi","citizen","civil","claim","clear","close","come","comment","commiss","commit","communiti","compar","concern","condit","confer","confirm","congress","conserv","consid","constitut","continu","cost","council","countri","cours","court","cover","creat","critic","crowd","cut","daili","damag","date","david","day","dead","decad","decid","decis","declin","defend","defens","definit","deliv","demand","democrat","deni","depart","describ","destroy","determin","develop","differ","direct","discuss","district","dollar","doubt","dozen","earli","east","econom","educ","effect","effort","either","elect","els","end","enforc","ensur","enter","entir","establish","even","event","ever","everi","everyon","everyth","evid","exact","exampl","exchang","execut","expand","explain","extrem","eye","face","fact","fail","famili","far","father","fear","februari","feder","feel","felt","fight","figur","file","final","find","first","five","focus","follow","for","forc","former","forward","found","four","free","friend","front","full","fund","futur","gain","gave","general","get","give","goal","goe","good","got","govern","grant","group","grow","half","hand","happen","hard","head","health","hear","heard","held","help","here","high","his","histori","hit","hold","home","hope","hour","hous","hundr","idea","ignor","imag","immedi","import","includ","increas","individu","inform","initi","insid","instead","institut","insur","intend","interest","intern","interview","invest","investig","involv","issu","januari","job","john","join","judg","juli","june","just","justic","keep","key","kid","kind","knew","know","known","korea","land","languag","larg","largest","last","late","later","law","lawyer","leader","learn","least","leav","led","left","legal","less","letter","level","liber","lie","life","like","limit","line","list","littl","live","local","long","longer","look","lose","lot","love","low","made","main","maintain","major","make","man","manag","mani","mark","market","matter","may","mean","media","meet","member","men","mention","met","michael","middl","might","militari","million","minor","moment","money","month","morn","most","move","much","name","nation","natur","near","need","neighbor","never","new","news","night","north","northern","not","noth","novemb","now","number","obama","octob","offer","offic","offici","often","one","open","opinion","opportun","oppos","opposit","order","organ","other","outsid","parent","part","particular","pass","past","pay","peopl","percent","period","person","place","plan","play","point","polici","polit","politician","poor","popul","possibl","post","potenti","power","present","presid","press","pretti","prevent","privat","probabl","problem","process","program","progress","promis","promot","propos","protect","protest","prove","provid","public","publish","pull","push","put","question","quick","race","rais","rate","rather","reach","read","realiti","realli","reason","receiv","recent","record","refer","refus","region","reject","relat","releas","remain","remark","rememb","remov","report","repres","request","requir","research","resid","respect","respond","respons","result","return","right","risk","role","rule","said","say","school","screen","second","secur","see","seek","seem","seen","senat","send","sens","sent","separ","seri","serv","set","seven","sever","share","she","short","show","side","sign","signific","similar","simpli","sinc","singl","situat","six","small","social","some","someon","someth","soon","south","speaker","special","specif","speech","spent","staff","standard","start","state","statement","status","stay","step","still","stop","stori","street","strike","student","studi","success","suggest","sunday","support","suprem","surpris","system","take","taken","talk","target","team","tell","that","the","there","these","they","thing","think","third","this","though","thought","thousand","threaten","three","time","today","togeth","told","took","top","total","toward","trade","transit","tri","true","turn","two","understand","unit","univers","urg","use","valu","victim","victori","view","violat","visit","vote","voter","wait","wall","want","war","warn","watch","way","well","went","what","when","whether","while","white","whose","wife","will","with","within","without","woman","women","wonder","word","work","world","wrong","wrote","year","yes","yet","york","you","young","accus","air","approach","communic","current","especi","expect","old","relationship","serious","star","various","win","agenc","agreement","anyon","assist","attorney","biggest","cite","compani","crisi","danger","deal","declar","design","detail","document","earlier","enough","estim","expert","featur","financ","financi","firm","governor","howev","human","lead","must","note","obvious","posit","previous","prompt","regard","review","saw","shut","sourc","speak","spokesman","sure","threat","tie","washington","admit","advis","affair","agenda","alli","although","appeal","arrest","attack","ban","billion","common","conduct","director","domest","donald","done","europ","express","favor","foreign","friday","from","georg","illeg","immigr","islam","messag","mike","muslim","network","next","oper","peac","polic","presidenti","radic","repeat","republican","saturday","secretari","senior","term","terror","terrorist","trump","twitter","violent","week","arm","control","death","economi","guy","kill","minist","monday","run","safe","stand","treat","video","busi","candid","clinton","committe","controversi","given","hillari","let","mind","nomin","nomine","parti","poll","prepar","primari","ralli","real","resign","rival","televis","won","bank","check","crime","crimin","email","facebook","identifi","intellig","internet","our","photo","popular","quot","strong","budget","employe","higher","independ","latest","more","reduc","replac","rise","save","servic","spend","union","worker","attempt","bodi","bring","complet","democraci","energi","european","industri","lawmak","legisl","link","lost","measur","pressur","putin","russia","russian","septemb","shot","tax","western","action","fox","indic","partner","product","tuesday","after","nuclear","barack","blame","chairman","congression","particip","pick","thursday","truth","wednesday","debat","global","ministri","travel","amount","despit","host","incid","paul","diplomat","great","march","prime","syria","syrian","under","weapon","alleg","freedom","captur","ground","capit","due","negoti","websit","britain","refuge","spokeswoman","fire","mission","annual","ryan","sander","sexual","defeat","jame","gone","reform","iran","movement","absolut","flag","germani","southern","violenc","bomb","brought","conflict","food","hate","assault","histor","origin","cooper","christian","welcom","assess","alon","april","august","laid","fake","via","wasn","reuter","missil","launch","yearold","doesn","don","gop","isn","racist","tweet","nov","didn","joe","cnn","embarrass","wire","sanction","implement"
24930,5,2,2,5,4,9,4,1,1,1,5,9,4,2,1,1,1,2,1,7,9,1,2,15,5,3,10,6,8,2,8,4,1,1,3,5,1,1,8,2,2,9,1,21,1,2,3,5,4,5,1,8,2,7,4,2,2,8,8,2,1,2,91,1,1,1,1,9,29,5,2,4,2,10,2,1,8,2,2,3,1,2,3,1,2,5,1,2,98,1,50,1,8,2,2,1,7,2,1,1,9,1,4,1,1,1,1,3,6,2,2,2,14,8,4,18,1,6,2,1,1,1,3,1,4,6,1,7,2,15,1,1,1,1,1,1,1,1,10,1,1,3,5,6,2,2,10,1,1,1,1,2,5,35,3,7,1,6,2,8,1,5,1,5,1,22,1,2,6,2,1,1,2,2,1,1,1,1,2,3,4,4,4,25,1,3,6,2,11,4,6,5,2,1,1,2,8,4,3,1,1,7,2,1,9,9,2,4,2,3,3,1,1,3,1,11,5,2,1,6,1,4,2,6,2,8,3,4,8,5,1,2,2,3,10,1,1,1,7,1,5,14,2,3,21,1,2,2,1,2,2,11,3,3,2,3,1,3,2,1,1,3,2,2,1,1,3,6,1,2,1,1,1,1,1,9,7,4,1,24,2,9,5,4,1,1,1,11,3,4,2,4,7,1,2,7,3,2,2,2,7,7,2,2,5,2,7,28,3,8,1,5,14,1,6,5,11,1,1,1,3,14,1,5,4,7,1,4,18,1,1,2,13,6,1,16,4,1,2,1,2,5,6,1,3,1,3,2,5,3,7,5,6,6,10,1,13,3,3,6,35,5,1,3,3,3,5,2,5,11,1,2,3,4,9,4,39,5,1,4,2,1,6,2,3,6,55,8,1,2,2,2,3,15,3,5,6,20,4,5,5,2,1,12,9,2,1,3,6,3,5,3,1,1,5,1,8,1,16,4,1,1,6,1,1,1,3,24,2,4,3,6,2,2,13,2,1,1,2,5,1,3,2,3,2,1,1,2,1,2,1,6,3,1,3,2,7,2,1,7,3,10,2,2,2,6,2,16,1,2,8,19,18,225,1,2,4,6,3,2,2,1,8,3,6,9,2,5,6,2,2,4,6,1,9,5,2,3,2,1,5,3,1,1,2,2,4,1,5,1,5,1,2,1,1,2,2,3,11,9,1,3,2,2,4,2,1,3,3,46,8,1,2,1,3,8,3,17,2,3,5,1,2,2,8,55,3,4,9,7,2,1,11,6,3,2,1,6,19,4,1,17,4,1,1,3,1,2,4,2,8,10,3,5,6,1,7,2,1,1,1,1,3,6,1,2,2,14,1,1,1,9,5,10,1,5,3,4,84,7,1,7,2,2,4,2,1,1,4,15,2,3,3,12,1,4,24,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,6,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,1,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,3,2,2,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,1,0,1,0,1,1,1,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24776,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,5,0,1,0,5,1,0,4,2,0,0,0,0,1,0,0,0,0,1,12,0,15,0,0,3,0,1,0,2,0,0,1,0,1,5,1,0,0,0,0,0,0,1,0,3,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,2,2,0,0,2,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,3,1,0,0,1,1,0,1,6,0,0,0,2,0,0,0,0,0,0,43,0,0,26,0,0,1,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,1,2,2,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,1,0,1,0,1,0,2,1,0,2,2,0,1,2,0,0,1,3,0,0,3,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,0,2,0,2,7,0,4,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,4,1,0,1,0,2,0,0,1,4,1,0,0,0,0,0,1,1,0,0,1,1,0,9,2,5,1,0,0,0,0,2,1,0,0,0,1,1,0,0,1,3,0,0,0,1,0,0,0,2,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,8,0,2,0,0,1,2,3,0,0,3,3,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,2,4,0,0,0,1,0,0,1,0,0,3,0,1,2,9,0,2,0,1,2,2,0,0,1,0,1,12,6,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,2,0,4,0,0,1,6,0,0,0,2,0,2,0,0,0,3,3,1,0,0,0,1,2,0,0,0,0,0,7,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,13,0,1,1,0,0,0,1,0,1,1,0,1,3,0,1,0,0,0,0,1,0,0,1,0,0,5,1,1,0,0,1,0,1,0,0,4,1,0,0,0,0,1,0,2,0,0,1,0,1,2,1,0,0,1,0,2,0,0,1,2,0,0,0,3,0,0,0,4,0,2,3,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,1,3,1,2,2,11,3,3,4,1,1,2,2,1,1,1,1,1,2,1,1,1,1,2,29,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24418,0,0,0,1,0,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,3,0,1,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,2,0,2,2,3,0,0,1,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,3,0,0,1,2,1,0,0,0,0,0,0,1,0,2,0,1,0,1,2,1,0,1,2,0,3,1,0,0,0,0,0,3,0,0,0,0,2,2,0,0,2,1,0,0,0,0,5,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,2,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,8,1,3,0,0,0,0,0,3,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,1,1,6,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,3,0,1,2,0,1,0,3,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,3,4,0,0,0,0,2,1,0,1,4,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,2,0,11,1,0,0,0,5,0,0,0,1,7,1,1,1,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,8,1,0,0,0,1,0,0,0,0,0,0,0,2,0,7,0,0,0,1,0,0,0,0,0,0,4,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,5,0,0,4,0,0,0,1,0,0,2,0,0,0,0,3,0,0,3,1,0,0,0,0,1,2,0,0,4,0,1,1,0,1,0,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,3,1,1,1,1,3,1,1,1,2,5,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,4,8,1,1,7,1,1,1,1,1,1,1,1,5,1,2,1,1,5,3,18,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26441,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,4,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,3,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,12,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,6,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,1,1,7,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20840,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,7,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,6,0,0,0,0,0,2,1,4,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,1,2,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2,5,0,0,0,0,2,0,1,0,0,0,0,2,1,0,6,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,6,0,0,0,1,1,0,1,1,13,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,2,0,2,2,0,3,1,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,2,1,0,0,1,17,2,0,0,0,0,2,1,1,0,2,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,1,1,0,4,0,0,0,1,0,1,0,0,0,2,2,2,0,0,0,1,0,1,0,0,0,0,3,1,0,1,1,0,2,0,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,1,2,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,7,0,0,1,1,0,0,32,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,5,3,1,1,1,1,2,1,1,2,1,2,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
