"docId","accord","account","accus","across","act","address","administr","agenc","agreement","aid","all","alli","allow","along","alreadi","also","although","america","american","among","and","anoth","appear","approv","around","attack","attempt","author","away","back","bank","bar","base","battl","becam","becom","begin","believ","best","better","big","bill","black","blame","block","border","boy","break","bring","build","busi","but","came","campaign","can","candid","care","case","caus","center","certain","chairman","challeng","chanc","chang","chief","children","choic","cite","citi","clear","clinton","close","color","come","comment","commit","committe","compani","complet","concern","confirm","conflict","congress","congression","conserv","control","cost","countri","critic","damag","danger","day","deal","death","debat","decad","decis","deep","defens","democrat","depart","describ","design","develop","direct","director","donald","drop","earli","east","econom","effect","effort","elect","emerg","end","enter","entir","especi","even","ever","everi","everyon","execut","exist","expect","experi","face","fact","fail","far","father","favor","featur","feder","feel","fight","figur","final","financi","fire","firm","first","five","for","forc","foreign","form","former","found","four","full","fund","general","get","given","good","got","govern","governor","great","group","hard","head","health","hear","held","help","high","hillari","his","histori","hold","hous","howev","human","illeg","immedi","immigr","import","includ","increas","industri","insid","interest","interview","iran","issu","jame","januari","job","john","join","juli","just","justic","key","kill","kind","know","known","lack","land","larg","last","late","later","law","lawmak","lead","leader","least","led","legal","legisl","let","letter","like","line","littl","long","longer","look","made","main","major","make","man","manag","mani","mass","matter","may","mean","media","meet","member","men","met","middl","might","militari","moment","money","month","mother","move","much","must","name","nation","natur","near","need","negoti","never","new","next","nomin","nomine","novemb","now","number","obama","offic","often","one","oper","oppos","opposit","organ","part","parti","particular","pass","past","paul","pay","peac","peopl","person","pick","place","plan","play","point","polici","polit","popul","posit","post","potenti","power","practic","presid","presidenti","pressur","previous","price","problem","process","program","propos","protect","public","push","put","question","quick","race","rate","read","reason","recent","record","red","reduc","refer","reform","reject","relat","remov","repeat","replac","report","repres","republican","respons","result","review","right","role","rule","run","russia","russian","said","save","say","schedul","school","second","secretari","secur","see","seem","senat","send","senior","separ","serious","serv","servic","set","sever","share","she","short","sign","signific","similar","sinc","singl","sit","six","small","south","speaker","special","speech","start","state","stay","step","stori","street","strong","success","support","sure","surpris","system","take","talk","target","team","term","thank","that","the","they","thing","think","this","though","thought","threat","three","tie","time","togeth","told","took","top","toward","trade","tri","trump","turn","two","union","unit","use","valu","vote","voter","wall","want","war","warn","washington","watch","way","weapon","wednesday","week","well","west","what","when","whether","while","white","whole","whose","wife","will","win","with","within","without","women","won","word","work","worker","world","wrote","year","yet","york","advertis","after","age","almost","billion","buy","call","citizen","consid","continu","corpor","declin","despit","differ","dollar","fall","find","follow","futur","game","give","home","hour","less","life","list","live","market","million","news","newspap","night","percent","period","popular","prime","reach","remain","research","show","side","spend","still","suggest","sunday","televis","univers","victim","alway","answer","anyth","ask","attend","bad","bodi","captur","confid","cover","cut","dead","detail","die","discuss","enough","event","everyth","excit","extrem","fellow","hand","happen","heard","idea","leav","left","level","local","lost","lot","love","medic","morn","note","noth","offer","old","open","order","other","pleas","polic","possibl","pull","rais","real","realli","remark","room","saw","sens","seri","some","someth","student","suffer","tell","there","understand","voic","went","write","you","action","activ","agre","behind","brought","centuri","claim","communiti","condit","creat","demand","difficult","due","email","estim","focus","global","inform","invest","june","light","maintain","measur","outsid","prepar","press","provid","requir","respond","sourc","taken","test","abl","began","confer","crowd","current","done","expert","file","forward","front","ground","kid","product","project","resist","rest","speak","town","upon","various","balanc","decid","dozen","famili","friend","grow","hit","involv","prevent","shot","stop","walk","area","china","express","eye","initi","intern","minist","neighbor","promis","stand","visit","addit","ahead","announc","capit","crisi","economi","exchang","investig","keep","releas","roll","safe","associ","loss","lower","return","fulli","independ","instead","judg","option","rather","today","total","violat","ago","carri","court","hope","improv","liber","mark","resid","respect","rise","seek","social","unabl","urg","earlier","free","largest","receiv","seen","tuesday","young","avail","hospit","hundr","ill","north","offici","conduct","joint","march","monday","region","sanction","statement","strike","tax","terror","travel","council","islam","deni","fear","food","ban","district","enjoy","god","launch","wit","aim","arm","assist","ralli","situat","threaten","annual","charg","risk","board","car","half","latest","thousand","violenc","sent","refus","limit","beat","purchas","soon","staff","onli","cnxps","cnxpscmdpushfunct","customparam","defcaadfea","lazyload","playerid","renderbcbefaaabffb","barack","bomb","domest","friday","milit","request","reuter","thursday","video","poll","minut","yesterday","locat","hes","nov","parliament","yearold","mile","saturday","air","spokesman","dont","vow","cant","weve","your","arrest","prompt","train","sept","protest","water","ministri","gather"
73378,1,1,1,1,3,2,4,6,2,1,2,2,1,2,1,11,1,4,3,2,2,5,1,4,5,3,1,1,1,3,2,2,1,2,2,1,3,2,3,2,2,2,1,1,2,1,1,2,2,1,3,11,1,4,2,1,2,3,3,2,1,4,4,16,3,1,1,2,1,1,4,1,3,1,4,5,1,11,7,2,2,34,1,7,1,8,1,1,1,9,1,1,1,3,1,1,5,1,3,4,26,24,2,1,1,1,1,2,1,5,1,2,1,1,5,1,2,3,2,1,5,3,1,1,5,1,6,27,3,1,2,3,1,4,1,13,1,6,1,2,2,1,3,6,2,3,3,4,2,6,2,3,1,2,15,3,2,5,1,25,4,3,1,2,2,5,30,4,3,1,1,2,1,3,9,3,2,2,3,6,3,9,2,1,1,1,1,1,3,2,11,4,3,3,1,6,1,2,4,1,2,4,3,2,2,7,1,3,5,1,5,4,3,4,1,3,1,1,31,1,1,1,1,1,4,1,9,9,2,1,2,1,1,6,2,1,1,4,2,1,1,5,11,1,1,1,1,1,3,2,1,2,1,1,1,1,1,5,1,32,10,1,3,2,3,5,1,7,1,11,5,1,1,4,3,3,1,2,1,1,1,4,24,1,4,1,2,6,7,2,6,7,2,1,1,8,4,1,1,5,1,3,3,1,1,4,2,1,3,1,4,1,1,3,1,5,1,1,2,3,3,4,1,1,2,4,3,30,2,1,1,4,1,2,6,1,1,10,1,1,12,9,1,11,5,3,4,56,2,2,1,1,10,2,1,1,3,3,2,3,1,1,10,3,3,1,1,1,1,1,2,1,8,1,1,1,1,3,3,16,1,1,1,2,1,1,1,5,1,2,26,3,5,1,1,3,1,2,5,1,5,2,3,1,4,2,1,3,53,6,14,1,3,1,1,7,2,1,5,1,2,2,2,3,1,1,3,3,2,1,1,2,1,2,1,2,2,33,7,1,1,3,4,2,1,7,2,1,2,16,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73458,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,2,2,0,0,0,1,1,0,1,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,5,1,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,2,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,8,2,1,2,1,1,3,1,1,2,2,1,2,3,1,1,1,1,1,1,1,1,1,2,1,3,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,7,1,1,0,1,0,1,4,2,5,0,0,0,0,0,4,12,1,0,0,0,0,0,0,0,0,0,1,0,1,0,9,1,0,4,0,3,1,0,1,2,0,2,0,0,0,0,0,0,0,2,0,1,0,4,0,3,0,0,1,1,0,1,0,0,0,2,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,2,2,7,0,1,1,0,0,0,0,0,1,0,0,2,0,1,0,4,0,0,0,0,0,0,7,0,1,0,0,0,0,3,0,1,0,0,7,0,6,1,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,6,0,2,1,6,11,0,0,0,0,2,0,1,0,0,1,0,2,0,0,0,1,1,6,2,5,1,0,2,2,0,0,2,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,0,0,0,5,0,7,3,1,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,12,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,1,2,1,5,0,0,0,0,0,4,0,3,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,2,0,1,0,0,0,0,0,0,6,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,7,6,3,10,0,0,0,1,7,0,2,1,0,0,0,4,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,9,0,0,0,1,0,0,1,0,0,0,4,0,3,1,0,0,0,1,0,1,2,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,1,0,0,0,2,0,1,2,3,1,1,1,2,1,2,1,2,1,3,1,2,1,3,3,2,1,1,4,3,1,2,1,2,1,4,1,1,6,1,1,1,1,1,4,5,2,1,1,1,1,1,1,1,2,2,2,2,5,2,1,11,4,1,4,1,2,5,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73296,0,2,0,1,0,0,1,1,1,0,0,0,1,0,1,5,0,0,0,1,4,2,0,0,0,0,0,4,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,5,3,0,3,0,0,1,1,2,0,0,0,0,9,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,2,0,0,1,2,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,1,1,1,2,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,1,3,0,0,0,3,1,0,1,0,2,0,0,2,0,0,1,1,0,0,2,0,0,0,0,0,0,1,1,0,4,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,2,0,1,0,0,1,0,3,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,0,1,3,0,2,10,0,0,0,0,2,2,0,1,0,2,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,2,0,3,3,0,0,0,1,0,1,3,1,0,0,3,0,1,24,0,0,0,0,1,2,1,0,0,2,2,1,0,4,1,1,0,0,0,1,0,7,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,12,5,1,1,8,1,1,0,3,0,7,2,2,0,0,0,0,3,0,0,2,1,0,5,0,0,0,0,2,0,0,0,0,4,0,1,0,1,0,2,1,2,0,0,0,1,0,2,0,1,0,1,0,0,2,2,0,1,1,9,0,0,0,0,0,2,0,0,2,0,1,1,0,1,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,3,11,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,2,1,1,1,2,1,1,1,4,2,1,1,1,2,1,12,1,1,2,1,1,11,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,5,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,2,0,0,1,0,0,0,4,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,1,2,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,2,2,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,2,12,1,0,5,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,3,0,3,0,0,0,0,0,1,1,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73280,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,2,0,0,2,0,0,0,0,3,0,0,0,2,0,3,1,0,1,0,4,0,0,0,0,0,0,0,0,0,1,8,1,1,6,1,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,9,0,0,11,0,5,0,0,2,4,2,1,0,0,2,0,1,0,2,0,0,1,0,0,0,8,1,0,0,1,0,0,7,0,0,1,0,0,0,2,0,1,0,0,8,1,0,3,1,0,4,0,0,1,0,1,0,2,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,1,10,0,0,0,0,1,1,1,0,0,18,0,0,0,2,7,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,8,0,2,1,0,1,2,0,0,3,1,0,2,0,0,1,1,0,0,0,0,1,0,2,1,2,2,2,0,1,6,0,0,0,1,0,1,0,3,1,1,0,0,0,2,0,0,2,3,7,0,0,0,0,2,0,1,0,0,0,0,0,21,1,3,1,2,1,3,0,1,0,0,0,0,0,1,3,0,0,0,0,1,1,0,0,0,0,0,2,3,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,3,0,0,0,0,0,0,0,5,0,0,0,0,1,10,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,8,1,1,0,0,0,0,0,2,4,0,0,1,0,2,14,2,9,17,2,2,6,0,4,0,13,5,3,1,0,1,0,3,6,0,5,0,0,0,4,4,0,2,7,0,0,0,0,8,0,0,0,1,0,3,1,0,0,0,1,1,0,3,1,0,1,1,0,2,0,15,0,6,4,5,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,4,0,1,7,0,0,0,0,0,1,0,0,1,1,5,2,1,2,1,0,0,0,1,1,2,1,4,3,0,1,0,0,0,0,1,1,0,0,1,1,2,2,0,0,1,0,8,0,10,0,3,0,0,0,8,1,0,0,0,1,0,0,2,0,0,0,0,2,0,0,1,6,0,2,0,4,0,1,2,1,0,3,1,2,0,1,7,4,1,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7,1,0,0,0,1,0,1,2,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73206,1,0,1,0,2,2,3,0,1,0,0,15,1,0,0,2,0,1,3,0,3,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,6,3,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,1,1,0,2,1,0,1,0,1,0,3,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,1,0,1,0,0,0,1,0,6,4,0,0,0,6,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,3,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,6,0,6,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,4,1,0,0,0,0,1,0,0,1,0,0,3,0,0,2,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,2,0,3,0,0,1,1,0,0,0,0,0,0,0,1,17,1,3,2,0,1,0,0,1,0,0,0,0,0,1,3,0,1,0,1,0,1,0,2,1,0,1,0,0,0,0,7,1,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,2,0,1,0,0,0,1,3,0,2,0,0,0,0,1,0,0,1,1,4,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,1,0,4,1,0,1,2,0,0,0,0,0,0,4,0,3,1,2,2,0,0,0,2,1,0,0,0,0,0,0,2,6,1,0,0,7,0,5,1,0,0,5,1,0,0,1,3,0,0,2,1,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,1,2,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1,1,2,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
