"docId","abl","accord","account","across","act","activ","addit","address","administr","age","ago","agre","ahead","aid","aim","allow","almost","along","alreadi","also","alway","america","american","among","and","announc","anoth","anyth","appear","approv","area","around","ask","associ","attend","author","avail","away","back","bad","balanc","bar","base","battl","beat","becam","becom","began","begin","behind","believ","best","better","big","bill","black","block","board","border","boy","break","build","but","buy","call","came","campaign","can","car","care","carri","case","caus","center","centuri","certain","challeng","chanc","chang","charg","chief","children","china","choic","citi","citizen","claim","clear","close","color","come","comment","commit","communiti","concern","condit","confer","confid","confirm","congress","conserv","consid","continu","cost","council","countri","court","cover","creat","critic","crowd","cut","damag","day","decad","decid","decis","declin","deep","defens","demand","democrat","deni","depart","describ","develop","die","differ","direct","discuss","district","dollar","dozen","drop","earli","east","econom","effect","effort","elect","end","enter","entir","even","event","ever","everi","everyon","everyth","exchang","excit","execut","experi","extrem","eye","face","fact","fail","fall","famili","far","father","fear","feder","feel","fight","figur","file","final","find","first","five","focus","follow","for","forc","former","forward","found","four","free","friend","front","full","fund","futur","gather","general","get","give","good","got","govern","group","grow","half","hand","happen","hard","head","health","hear","heard","held","help","high","his","histori","hit","hold","home","hope","hour","hous","hundr","idea","immedi","import","improv","includ","increas","inform","initi","insid","instead","interest","intern","interview","invest","investig","involv","issu","januari","job","john","join","judg","juli","june","just","justic","keep","key","kid","kind","know","known","lack","land","larg","largest","last","late","later","law","leader","least","leav","led","left","legal","less","letter","level","liber","life","like","limit","line","list","littl","live","local","locat","long","longer","look","lot","love","lower","made","main","maintain","major","make","man","manag","mani","mark","market","matter","may","mean","media","meet","member","men","met","middl","might","mile","militari","million","minut","moment","money","month","morn","mother","move","much","name","nation","natur","near","need","neighbor","never","new","news","night","north","noth","novemb","now","number","obama","offer","offic","offici","often","one","open","oppos","opposit","option","order","organ","other","outsid","part","particular","pass","past","pay","peopl","percent","period","person","place","plan","play","point","polici","polit","popul","possibl","post","potenti","power","practic","presid","press","prevent","problem","process","program","project","promis","propos","protect","protest","provid","public","pull","push","put","question","quick","race","rais","rate","rather","reach","read","realli","reason","receiv","recent","record","refer","refus","region","reject","relat","releas","remain","remark","remov","report","repres","request","requir","research","resid","respect","respond","respons","rest","result","return","right","risk","role","room","rule","said","say","school","second","secur","see","seek","seem","seen","senat","send","sens","sent","separ","seri","serv","set","sever","share","she","short","show","side","sign","signific","similar","sinc","singl","sit","situat","six","small","social","some","someth","soon","south","speaker","special","speech","staff","start","state","statement","stay","step","still","stop","stori","street","strike","student","success","suffer","suggest","sunday","support","surpris","system","take","taken","talk","target","team","tell","test","thank","that","the","there","they","thing","think","this","though","thought","thousand","threaten","three","time","today","togeth","told","took","top","total","toward","town","trade","tri","turn","two","understand","unit","univers","upon","urg","use","valu","victim","violat","visit","voic","vote","voter","walk","wall","want","war","warn","watch","way","well","went","west","what","when","whether","while","white","whole","whose","wife","will","wit","with","within","without","women","word","work","world","write","wrote","year","yet","york","you","young","accus","air","current","especi","expect","fellow","light","mass","old","serious","various","win","advertis","agenc","agreement","assist","cite","compani","crisi","danger","deal","design","detail","earlier","enough","estim","expert","featur","financi","firm","governor","hospit","howev","human","lead","must","note","posit","previous","prompt","red","review","saw","sourc","speak","spokesman","sure","tie","washington","water","alli","although","arrest","attack","ban","billion","conduct","director","domest","donald","done","express","favor","foreign","friday","illeg","immigr","islam","next","oper","peac","polic","presidenti","repeat","republican","roll","saturday","secretari","senior","sept","term","terror","threat","trump","week","arm","control","death","economi","kill","minist","monday","run","safe","stand","video","busi","candid","clinton","committe","emerg","enjoy","given","hillari","joint","let","loss","nomin","nomine","parti","poll","prepar","ralli","real","televis","won","bank","corpor","email","pleas","popular","purchas","strong","independ","latest","reduc","replac","rise","save","schedul","spend","union","worker","attempt","bodi","bring","complet","dead","form","ill","industri","lawmak","legisl","lost","measur","medic","parliament","pressur","russia","russian","servic","shot","tax","unabl","action","product","tuesday","after","difficult","vow","barack","blame","chairman","congression","game","pick","thursday","wednesday","debat","global","ministri","travel","despit","newspap","paul","great","march","prime","weapon","answer","resist","all","captur","ground","capit","due","negoti","exist","your","fire","annual","jame","price","train","violenc","bomb","brought","conflict","food","god","reform","fulli","milit","laid","cnxps","cnxpscmdpushfunct","customparam","defcaadfea","launch","lazyload","playerid","renderbcbefaaabffb","reuter","yesterday","hes","nov","yearold","iran","dont","cant","weve","sanction"
24930,5,5,4,9,4,1,1,5,8,3,2,1,1,1,2,7,9,1,2,15,5,2,10,6,8,2,8,4,1,3,4,8,9,1,21,1,1,3,5,3,2,1,5,1,1,8,6,4,2,2,8,7,2,1,2,91,1,11,1,2,1,8,28,5,2,4,2,10,2,2,1,8,2,3,2,3,1,2,5,1,2,94,1,5,37,1,2,2,1,8,7,2,1,9,4,1,1,1,1,1,3,6,2,2,14,7,13,1,6,2,1,1,3,6,7,2,15,1,1,1,1,1,1,9,1,5,1,6,2,2,8,1,1,3,1,2,5,3,7,6,8,1,5,22,1,2,6,2,1,1,2,1,4,2,3,3,4,4,1,25,1,3,6,10,4,5,2,1,1,2,8,4,3,1,1,7,2,1,9,9,1,1,2,3,3,1,2,1,11,5,2,1,4,6,2,8,3,4,8,5,1,2,2,3,10,1,1,7,1,5,13,2,3,21,1,2,2,2,4,11,3,2,3,1,3,3,2,2,1,1,3,6,1,2,1,1,1,1,1,9,7,4,1,21,1,5,4,1,1,11,3,4,2,4,7,2,3,2,2,2,7,7,2,2,4,7,28,3,8,1,5,14,1,1,6,5,11,1,1,3,13,1,5,4,7,1,4,18,1,1,2,13,6,1,16,4,1,1,5,6,2,1,3,1,3,2,5,3,3,5,6,6,6,1,13,3,2,6,35,5,1,3,5,2,5,11,1,3,4,8,4,39,5,2,1,1,6,1,3,6,8,1,2,2,2,3,15,3,5,6,19,4,5,5,2,9,2,1,3,6,1,5,3,1,8,1,16,11,1,6,1,1,3,24,4,3,6,2,2,13,2,1,1,2,5,3,2,3,2,1,1,2,1,2,1,6,3,1,2,7,2,1,7,3,10,2,2,2,2,6,2,16,1,2,5,8,19,18,218,2,4,6,3,2,2,1,8,3,6,8,2,5,6,2,4,6,1,9,5,2,3,2,5,3,4,1,1,2,2,4,4,1,5,1,2,1,2,11,9,1,2,2,4,2,1,3,3,43,1,2,2,1,3,3,16,2,3,5,1,2,2,9,2,5,52,2,8,7,2,10,6,3,2,1,6,19,4,1,17,4,1,1,3,4,1,4,8,10,3,5,5,1,1,7,2,1,1,3,3,5,1,4,2,14,1,1,1,9,5,10,1,1,5,3,3,84,1,7,1,7,2,1,2,4,1,4,15,2,1,3,12,3,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,1,0,1,1,1,2,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24776,0,1,0,1,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,5,0,1,0,5,0,1,0,4,2,0,0,1,0,0,0,0,1,10,0,0,13,0,3,0,1,0,0,2,0,1,1,5,1,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,4,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,3,1,4,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,0,0,0,4,0,0,0,2,1,0,0,1,1,0,1,6,0,0,0,2,0,0,0,0,0,41,0,0,26,0,0,0,0,0,3,2,0,1,0,0,0,0,1,2,2,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,2,1,1,1,1,0,2,1,0,2,0,2,0,0,1,3,0,0,3,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,0,2,0,2,7,0,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,1,4,1,0,1,0,2,0,0,1,4,1,0,0,0,1,1,0,0,1,0,9,2,5,1,0,0,1,2,1,0,0,1,1,0,0,1,3,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,8,0,2,0,0,2,3,0,3,3,0,0,4,0,0,0,0,0,0,1,0,0,0,1,2,4,0,0,0,1,0,0,1,0,3,0,1,2,9,0,2,0,1,2,0,2,0,0,1,0,0,1,12,6,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,3,0,0,1,6,0,0,2,0,0,2,0,0,0,3,1,0,0,0,1,0,0,0,7,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4,0,0,12,0,1,0,0,0,0,1,1,0,1,3,0,1,0,0,0,0,1,0,0,1,0,5,1,1,0,0,0,1,0,1,4,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,1,0,0,0,1,0,2,0,0,0,1,0,0,3,0,0,0,4,2,3,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,3,2,10,3,3,4,1,2,1,1,1,1,1,1,1,1,1,1,2,29,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24418,0,1,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,1,0,3,0,1,4,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,2,0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,2,0,1,2,3,0,0,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,3,0,1,2,1,0,0,0,1,2,0,1,0,1,2,1,2,0,3,1,0,0,0,0,3,0,0,0,0,2,2,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,8,3,0,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,1,2,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,1,4,0,0,4,0,0,1,0,0,0,0,0,0,0,4,0,3,0,1,2,0,3,0,1,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,3,4,0,0,2,1,0,0,4,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,2,0,0,11,1,0,0,5,0,0,0,1,6,1,1,1,1,0,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,7,1,0,0,1,0,0,0,0,0,0,0,2,0,7,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,5,0,0,0,4,0,0,0,0,0,2,0,0,0,0,3,0,0,3,1,0,0,0,0,0,1,2,0,0,0,4,0,0,1,1,1,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,3,1,1,2,5,1,1,1,1,1,1,1,2,2,1,1,4,8,1,1,1,1,1,1,5,1,1,2,1,2,1,4,2,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26441,0,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8,4,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,3,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,3,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,9,0,1,0,0,1,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,12,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,7,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20840,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,2,4,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,1,0,2,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2,5,0,0,1,0,1,0,0,0,2,1,0,6,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,6,0,1,1,0,1,0,13,0,0,0,1,0,0,2,0,0,0,0,0,2,0,2,2,0,3,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,2,0,0,0,2,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,17,2,0,0,0,2,1,1,0,2,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,1,0,1,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,3,1,0,1,1,0,2,0,3,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3,1,1,0,1,0,0,0,0,0,2,0,0,4,0,7,0,0,0,1,0,1,0,0,21,0,0,0,0,0,0,0,0,1,0,1,0,2,5,3,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19362,0,0,0,0,0,1,0,2,0,1,0,2,0,0,0,1,1,3,0,1,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,1,2,0,2,0,0,0,0,0,1,5,1,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,2,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2,0,1,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,3,1,0,0,1,0,2,1,1,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,1,0,1,3,0,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,1,2,0,0,0,1,0,2,0,0,2,0,0,2,3,2,0,1,0,0,2,1,0,0,0,0,0,0,4,0,0,3,1,0,0,1,0,0,0,1,0,0,3,1,0,0,0,1,2,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,2,0,2,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1,5,1,0,0,0,0,2,0,1,3,1,0,1,0,0,0,0,0,0,0,1,2,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,1,0,0,0,6,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,1,0,0,8,1,0,0,0,0,0,0,0,0,2,0,0,1,1,2,1,0,0,0,3,0,1,0,0,0,4,0,0,0,3,2,0,1,1,0,0,1,3,0,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,5,0,0,1,0,1,0,0,0,5,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
